"id","language","rt","type","response","nr_black","variant","comments"
54,"English",2911,"some",0,10,"C","No, thank you."
55,"English",8400,"filler",6,6,"B",NA
55,"English",5532,"some",1,0,"B",NA
55,"English",6960,"filler",4,4,"B",NA
55,"English",7504,"filler",1,7,"B",NA
55,"English",4708,"some",7,7,"B",NA
55,"English",4373,"filler",5,4,"B",NA
55,"English",4102,"filler",5,5,"B",NA
55,"English",7974,"some",2,10,"B",NA
56,"English",4984,"filler",2,6,"B","none"
56,"English",4562,"some",7,7,"B","none"
56,"English",3636,"filler",1,4,"B","none"
56,"English",3376,"filler",5,4,"B","none"
56,"English",4088,"some",4,10,"B","none"
56,"English",2997,"filler",7,5,"B","none"
56,"English",3158,"filler",5,5,"B","none"
56,"English",3434,"some",1,0,"B","none"
57,"english",7023,"filler",5,2,"A",NA
57,"english",3267,"many",7,10,"A",NA
57,"english",3024,"filler",7,8,"A",NA
57,"english",2983,"most",7,10,"A",NA
57,"english",2635,"some",7,6,"A",NA
57,"english",3701,"filler",4,5,"A",NA
57,"english",2860,"filler",1,5,"A",NA
57,"english",5033,"many",2,4,"A",NA
57,"english",2668,"some",7,8,"A",NA
57,"english",2266,"filler",2,6,"A",NA
57,"english",2689,"filler",7,6,"A",NA
57,"english",2833,"most",7,6,"A",NA
57,"english",2699,"some",7,4,"A",NA
58,"English",8598,"filler",0,7,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",3863,"some",1,6,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",2037,"filler",0,6,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",1939,"filler",1,8,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",1735,"some",1,10,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",2572,"filler",1,6,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",5607,"filler",0,3,"D","Short and sweet.  Maybe a better explanation in the beginning."
58,"English",2442,"some",1,4,"D","Short and sweet.  Maybe a better explanation in the beginning."
59,"english",13682,"filler",1,7,"A",NA
59,"english",6342,"most",7,8,"A",NA
59,"english",6127,"filler",4,8,"A",NA
59,"english",3937,"many",1,4,"A",NA
59,"english",4871,"some",7,9,"A",NA
59,"english",4150,"filler",4,3,"A",NA
59,"english",3736,"filler",1,4,"A",NA
59,"english",3278,"many",7,10,"A",NA
59,"english",2634,"some",1,0,"A",NA
59,"english",4573,"filler",7,7,"A",NA
59,"english",3176,"filler",7,2,"A",NA
59,"english",3845,"most",2,3,"A",NA
59,"english",4132,"some",7,5,"A",NA
60,"english",4972,"filler",5,3,"A",NA
60,"english",3004,"many",2,7,"A",NA
60,"english",4830,"filler",4,4,"A",NA
60,"english",3063,"most",6,6,"A",NA
60,"english",14889,"some",5,4,"A",NA
60,"english",9136,"filler",6,8,"A",NA
60,"english",5132,"filler",1,8,"A",NA
60,"english",5654,"most",5,8,"A",NA
60,"english",3759,"some",2,7,"A",NA
60,"english",2225,"filler",2,2,"A",NA
60,"english",4425,"filler",5,8,"A",NA
60,"english",2572,"many",2,3,"A",NA
60,"english",2702,"some",2,9,"A",NA
61,"white",4873,"filler",4,3,"A",NA
61,"white",36665,"many",3,8,"A",NA
61,"white",5709,"filler",3,2,"A",NA
61,"white",71979,"most",3,8,"A",NA
61,"white",1697,"some",4,6,"A",NA
61,"white",1578,"filler",3,4,"A",NA
61,"white",1859,"filler",3,4,"A",NA
61,"white",7966,"most",3,6,"A",NA
61,"white",14101,"some",3,0,"A",NA
61,"white",2267,"filler",4,7,"A",NA
61,"white",5294,"filler",2,3,"A",NA
61,"white",16251,"many",3,3,"A",NA
61,"white",49078,"some",3,10,"A",NA
62,"english",7032,"filler",1,6,"C","great hit"
62,"english",4029,"many",1,5,"C","great hit"
62,"english",5566,"filler",0,6,"C","great hit"
62,"english",3456,"most",1,6,"C","great hit"
62,"english",4735,"some",0,10,"C","great hit"
62,"english",2327,"filler",1,2,"C","great hit"
62,"english",2342,"filler",0,7,"C","great hit"
62,"english",7881,"most",0,10,"C","great hit"
62,"english",4045,"some",1,7,"C","great hit"
62,"english",3280,"filler",0,8,"C","great hit"
62,"english",3687,"filler",1,6,"C","great hit"
62,"english",2431,"many",1,7,"C","great hit"
62,"english",3144,"some",1,4,"C","great hit"
63,"English",5363,"filler",0,2,"D","No"
63,"English",7398,"some",1,9,"D","No"
63,"English",5716,"filler",1,7,"D","No"
63,"English",7265,"filler",1,7,"D","No"
63,"English",3481,"some",1,5,"D","No"
63,"English",4342,"filler",0,8,"D","No"
63,"English",3893,"filler",0,3,"D","No"
63,"English",3113,"some",1,4,"D","No"
64,"english",3557,"filler",0,7,"C",NA
64,"english",2423,"most",0,5,"C",NA
64,"english",1791,"filler",1,7,"C",NA
64,"english",1347,"many",0,3,"C",NA
64,"english",2301,"some",1,1,"C",NA
64,"english",1531,"filler",0,7,"C",NA
64,"english",1938,"filler",1,5,"C",NA
64,"english",1719,"many",1,8,"C",NA
64,"english",949,"some",1,7,"C",NA
64,"english",1060,"filler",1,5,"C",NA
64,"english",2253,"filler",0,2,"C",NA
64,"english",1579,"most",1,8,"C",NA
64,"english",942,"some",1,8,"C",NA
65,"english",7556,"filler",6,7,"A",NA
65,"english",4424,"many",4,10,"A",NA
65,"english",5178,"filler",2,3,"A",NA
65,"english",6388,"most",3,5,"A",NA
65,"english",2767,"some",2,9,"A",NA
65,"english",6508,"filler",3,2,"A",NA
65,"english",5819,"filler",5,7,"A",NA
65,"english",4208,"many",3,5,"A",NA
65,"english",4560,"some",6,5,"A",NA
65,"english",3863,"filler",5,5,"A",NA
65,"english",3436,"filler",3,5,"A",NA
65,"english",3756,"most",6,8,"A",NA
65,"english",2841,"some",6,4,"A",NA
66,"English",6406,"filler",1,6,"D",NA
66,"English",1606,"some",1,7,"D",NA
66,"English",1743,"filler",1,8,"D",NA
66,"English",1427,"filler",0,5,"D",NA
66,"English",2129,"some",1,8,"D",NA
66,"English",2233,"filler",1,4,"D",NA
66,"English",1533,"filler",0,4,"D",NA
66,"English",1645,"some",0,1,"D",NA
67,"Russian",5514,"filler",1,8,"D","Fun and interactive. Thank you!"
67,"Russian",5302,"some",1,7,"D","Fun and interactive. Thank you!"
67,"Russian",5804,"filler",0,3,"D","Fun and interactive. Thank you!"
67,"Russian",8419,"filler",0,5,"D","Fun and interactive. Thank you!"
67,"Russian",8977,"some",0,8,"D","Fun and interactive. Thank you!"
67,"Russian",4521,"filler",0,2,"D","Fun and interactive. Thank you!"
67,"Russian",4885,"filler",1,6,"D","Fun and interactive. Thank you!"
67,"Russian",3443,"some",1,4,"D","Fun and interactive. Thank you!"
68,"english",8697,"filler",7,6,"A",NA
68,"english",17823,"many",4,5,"A",NA
68,"english",10017,"filler",5,3,"A",NA
68,"english",7848,"most",7,6,"A",NA
68,"english",8236,"some",6,1,"A",NA
68,"english",9191,"filler",1,8,"A",NA
68,"english",3320,"filler",7,2,"A",NA
68,"english",4211,"many",7,7,"A",NA
68,"english",4588,"some",1,10,"A",NA
68,"english",9258,"filler",3,7,"A",NA
68,"english",6695,"filler",1,4,"A",NA
68,"english",3420,"most",7,9,"A",NA
68,"english",5842,"some",7,5,"A",NA
69,"english",7121,"filler",7,4,"A",NA
69,"english",3854,"most",7,8,"A",NA
69,"english",5894,"filler",4,5,"A",NA
69,"english",4023,"many",7,9,"A",NA
69,"english",5122,"some",3,1,"A",NA
69,"english",9102,"filler",6,2,"A",NA
69,"english",4597,"filler",4,4,"A",NA
69,"english",4698,"many",6,6,"A",NA
69,"english",4407,"some",6,5,"A",NA
69,"english",3953,"filler",1,3,"A",NA
69,"english",4326,"filler",4,2,"A",NA
69,"english",4563,"most",6,6,"A",NA
69,"english",6638,"some",3,10,"A",NA
70,"English",13168,"filler",0,4,"C",NA
70,"English",5498,"most",1,7,"C",NA
70,"English",4193,"filler",0,3,"C",NA
70,"English",3184,"many",1,9,"C",NA
70,"English",2386,"some",1,2,"C",NA
70,"English",4257,"filler",1,4,"C",NA
70,"English",3015,"filler",1,4,"C",NA
70,"English",3231,"most",0,3,"C",NA
70,"English",2380,"some",1,5,"C",NA
70,"English",2256,"filler",1,2,"C",NA
70,"English",8042,"filler",0,7,"C",NA
70,"English",2555,"many",1,6,"C",NA
70,"English",4313,"some",1,10,"C",NA
71,"english",9806,"filler",7,4,"A",NA
71,"english",7912,"many",3,4,"A",NA
71,"english",6349,"filler",2,8,"A",NA
71,"english",3981,"most",7,8,"A",NA
71,"english",7652,"some",7,3,"A",NA
71,"english",3911,"filler",1,8,"A",NA
71,"english",5316,"filler",1,7,"A",NA
71,"english",3737,"many",5,10,"A",NA
71,"english",5803,"some",3,9,"A",NA
71,"english",6460,"filler",7,3,"A",NA
71,"english",6260,"filler",4,4,"A",NA
71,"english",5429,"most",1,4,"A",NA
71,"english",4905,"some",3,7,"A",NA
72,"English",8853,"filler",7,2,"B",NA
72,"English",4767,"some",7,5,"B",NA
72,"English",16843,"filler",3,4,"B",NA
72,"English",4953,"filler",1,2,"B",NA
72,"English",7638,"some",2,9,"B",NA
72,"English",4573,"filler",7,2,"B",NA
72,"English",4350,"filler",1,4,"B",NA
72,"English",5268,"some",1,1,"B",NA
73,"english",17577,"filler",2,8,"A",NA
73,"english",14594,"most",2,4,"A",NA
73,"english",12256,"filler",4,4,"A",NA
73,"english",13673,"many",6,5,"A",NA
73,"english",10509,"some",5,8,"A",NA
73,"english",8913,"filler",5,8,"A",NA
73,"english",5218,"filler",6,5,"A",NA
73,"english",5217,"many",2,10,"A",NA
73,"english",4719,"some",1,0,"A",NA
73,"english",3286,"filler",1,2,"A",NA
73,"english",5065,"filler",6,6,"A",NA
73,"english",6832,"most",2,10,"A",NA
73,"english",4808,"some",7,6,"A",NA
74,"english",3713,"filler",1,7,"C","none"
74,"english",3169,"most",1,7,"C","none"
74,"english",5746,"filler",1,2,"C","none"
74,"english",2652,"many",1,7,"C","none"
74,"english",2868,"some",1,1,"C","none"
74,"english",1995,"filler",1,6,"C","none"
74,"english",2607,"filler",0,6,"C","none"
74,"english",1596,"most",0,3,"C","none"
74,"english",2253,"some",1,7,"C","none"
74,"english",2303,"filler",0,4,"C","none"
74,"english",2541,"filler",1,6,"C","none"
74,"english",2148,"many",1,4,"C","none"
74,"english",1748,"some",0,10,"C","none"
75,"english",6540,"filler",7,3,"B","thank you."
75,"english",4872,"some",7,4,"B","thank you."
75,"english",4760,"filler",2,8,"B","thank you."
75,"english",3690,"filler",2,6,"B","thank you."
75,"english",4187,"some",7,6,"B","thank you."
75,"english",5150,"filler",6,2,"B","thank you."
75,"english",3543,"filler",7,2,"B","thank you."
75,"english",3413,"some",7,10,"B","thank you."
76,"English",11863,"filler",0,2,"C","no"
76,"English",4616,"many",1,7,"C","no"
76,"English",5107,"filler",0,6,"C","no"
76,"English",3593,"most",0,3,"C","no"
76,"English",3573,"some",0,8,"C","no"
76,"English",3179,"filler",0,8,"C","no"
76,"English",3367,"filler",1,6,"C","no"
76,"English",7613,"many",0,5,"C","no"
76,"English",3316,"some",0,6,"C","no"
76,"English",4946,"filler",1,6,"C","no"
76,"English",3094,"filler",0,5,"C","no"
76,"English",2219,"most",1,8,"C","no"
76,"English",1810,"some",0,0,"C","no"
77,"English",6465,"filler",3,3,"B",NA
77,"English",5033,"some",3,9,"B",NA
77,"English",4053,"filler",5,2,"B",NA
77,"English",4052,"filler",3,4,"B",NA
77,"English",3612,"some",1,0,"B",NA
77,"English",3853,"filler",5,6,"B",NA
77,"English",3676,"filler",1,6,"B",NA
77,"English",7870,"some",6,6,"B",NA
78,"english",8285,"filler",3,7,"A",NA
78,"english",5778,"many",7,9,"A",NA
78,"english",9035,"filler",2,4,"A",NA
78,"english",4167,"most",1,3,"A",NA
78,"english",3567,"some",7,3,"A",NA
78,"english",6999,"filler",4,4,"A",NA
78,"english",6902,"filler",5,7,"A",NA
78,"english",4342,"many",7,6,"A",NA
78,"english",6990,"some",5,10,"A",NA
78,"english",3495,"filler",3,7,"A",NA
78,"english",5080,"filler",6,3,"A",NA
78,"english",4003,"most",7,9,"A",NA
78,"english",4752,"some",7,6,"A",NA
79,"English",6732,"filler",0,3,"C",NA
79,"English",5142,"most",0,5,"C",NA
79,"English",4571,"filler",1,2,"C",NA
79,"English",2783,"many",1,8,"C",NA
79,"English",1320,"some",1,4,"C",NA
79,"English",2146,"filler",1,5,"C",NA
79,"English",1621,"filler",0,7,"C",NA
79,"English",2281,"many",1,6,"C",NA
79,"English",1410,"some",1,5,"C",NA
79,"English",1363,"filler",0,2,"C",NA
79,"English",2741,"filler",1,4,"C",NA
79,"English",1485,"most",1,9,"C",NA
79,"English",988,"some",1,9,"C",NA
80,"english",17260,"filler",1,2,"A",NA
80,"english",8869,"many",3,4,"A",NA
80,"english",4147,"filler",1,2,"A",NA
80,"english",7670,"most",7,10,"A",NA
80,"english",7626,"some",5,9,"A",NA
80,"english",5628,"filler",1,5,"A",NA
80,"english",7381,"filler",5,3,"A",NA
80,"english",6360,"most",2,4,"A",NA
80,"english",5159,"some",7,4,"A",NA
80,"english",5373,"filler",7,3,"A",NA
80,"english",6704,"filler",3,4,"A",NA
80,"english",10291,"many",3,10,"A",NA
80,"english",5195,"some",7,6,"A",NA
81,"english",8202,"filler",7,7,"B","No"
81,"english",4498,"some",7,3,"B","No"
81,"english",8196,"filler",1,5,"B","No"
81,"english",5751,"filler",3,2,"B","No"
81,"english",4039,"some",7,6,"B","No"
81,"english",4584,"filler",1,8,"B","No"
81,"english",5517,"filler",1,4,"B","No"
81,"english",5164,"some",6,9,"B","No"
82,"English",6201,"filler",1,5,"B","fun fun fun"
82,"English",4578,"some",7,7,"B","fun fun fun"
82,"English",4448,"filler",2,3,"B","fun fun fun"
82,"English",4639,"filler",7,5,"B","fun fun fun"
82,"English",3749,"some",6,9,"B","fun fun fun"
82,"English",4053,"filler",1,4,"B","fun fun fun"
82,"English",4282,"filler",3,8,"B","fun fun fun"
82,"English",3979,"some",7,3,"B","fun fun fun"
83,"english",8094,"filler",3,4,"B",NA
83,"english",4823,"some",2,3,"B",NA
83,"english",5465,"filler",7,7,"B",NA
83,"english",4136,"filler",5,8,"B",NA
83,"english",3279,"some",5,7,"B",NA
83,"english",4328,"filler",7,8,"B",NA
83,"english",4114,"filler",6,6,"B",NA
83,"english",7376,"some",7,8,"B",NA
84,"English",9117,"filler",7,5,"B",NA
84,"English",6019,"some",6,3,"B",NA
84,"English",4290,"filler",2,3,"B",NA
84,"English",4748,"filler",1,6,"B",NA
84,"English",3880,"some",7,6,"B",NA
84,"English",3877,"filler",2,4,"B",NA
84,"English",4390,"filler",5,2,"B",NA
84,"English",4819,"some",4,10,"B",NA
85,"english",13779,"filler",1,4,"A",NA
85,"english",7030,"many",7,6,"A",NA
85,"english",6060,"filler",5,8,"A",NA
85,"english",6779,"most",1,5,"A",NA
85,"english",6840,"some",7,5,"A",NA
85,"english",9873,"filler",5,8,"A",NA
85,"english",4447,"filler",3,8,"A",NA
85,"english",4320,"most",7,9,"A",NA
85,"english",3366,"some",1,9,"A",NA
85,"english",4714,"filler",6,4,"A",NA
85,"english",2453,"filler",1,2,"A",NA
85,"english",3580,"many",7,8,"A",NA
85,"english",3427,"some",1,1,"A",NA
86,"English",7996,"filler",2,4,"B","Great survey. Thank you!"
86,"English",3718,"some",2,1,"B","Great survey. Thank you!"
86,"English",4842,"filler",7,6,"B","Great survey. Thank you!"
86,"English",4006,"filler",6,8,"B","Great survey. Thank you!"
86,"English",3406,"some",6,7,"B","Great survey. Thank you!"
86,"English",3779,"filler",4,2,"B","Great survey. Thank you!"
86,"English",4066,"filler",1,7,"B","Great survey. Thank you!"
86,"English",3913,"some",3,9,"B","Great survey. Thank you!"
87,"English",4375,"filler",0,5,"D",NA
87,"English",2723,"some",1,7,"D",NA
87,"English",2435,"filler",1,4,"D",NA
87,"English",2052,"filler",1,2,"D",NA
87,"English",2199,"some",1,4,"D",NA
87,"English",5649,"filler",0,8,"D",NA
87,"English",3423,"filler",0,2,"D",NA
87,"English",1906,"some",1,8,"D",NA
88,"english",9907,"filler",4,6,"A",NA
88,"english",11250,"most",7,7,"A",NA
88,"english",9003,"filler",1,6,"A",NA
88,"english",8466,"many",5,5,"A",NA
88,"english",4754,"some",3,10,"A",NA
88,"english",6671,"filler",3,2,"A",NA
88,"english",9284,"filler",3,3,"A",NA
88,"english",4315,"many",5,7,"A",NA
88,"english",4879,"some",3,1,"A",NA
88,"english",4824,"filler",5,6,"A",NA
88,"english",4958,"filler",3,3,"A",NA
88,"english",6829,"most",1,4,"A",NA
88,"english",5835,"some",4,6,"A",NA
89,"English",8162,"filler",0,8,"C",NA
89,"English",2559,"many",1,4,"C",NA
89,"English",2092,"filler",1,5,"C",NA
89,"English",1455,"most",1,10,"C",NA
89,"English",1915,"some",1,7,"C",NA
89,"English",2448,"filler",0,3,"C",NA
89,"English",4289,"filler",0,8,"C",NA
89,"English",1951,"many",1,10,"C",NA
89,"English",1313,"some",1,8,"C",NA
89,"English",2654,"filler",0,6,"C",NA
89,"English",1443,"filler",1,3,"C",NA
89,"English",2169,"most",0,3,"C",NA
89,"English",1710,"some",0,0,"C",NA
90,"Enlglish",8285,"filler",3,4,"B",NA
90,"Enlglish",7387,"some",7,5,"B",NA
90,"Enlglish",3089,"filler",1,6,"B",NA
90,"Enlglish",4385,"filler",5,5,"B",NA
90,"Enlglish",4260,"some",7,2,"B",NA
90,"Enlglish",5904,"filler",6,2,"B",NA
90,"Enlglish",3740,"filler",7,8,"B",NA
90,"Enlglish",4091,"some",5,10,"B",NA
91,"English",10358,"filler",1,8,"B","no"
91,"English",3586,"some",6,6,"B","no"
91,"English",3011,"filler",7,6,"B","no"
91,"English",2719,"filler",3,7,"B","no"
91,"English",3712,"some",2,9,"B","no"
91,"English",3056,"filler",3,2,"B","no"
91,"English",2764,"filler",5,3,"B","no"
91,"English",2775,"some",6,3,"B","no"
92,"english",15851,"filler",1,4,"A",NA
92,"english",19627,"many",5,6,"A",NA
92,"english",15282,"filler",6,4,"A",NA
92,"english",24961,"most",5,10,"A",NA
92,"english",18020,"some",6,6,"A",NA
92,"english",10309,"filler",3,3,"A",NA
92,"english",15550,"filler",7,6,"A",NA
92,"english",11983,"most",6,6,"A",NA
92,"english",18747,"some",1,0,"A",NA
92,"english",27981,"filler",3,2,"A",NA
92,"english",6870,"filler",4,7,"A",NA
92,"english",7992,"many",6,9,"A",NA
92,"english",9885,"some",4,9,"A",NA
93,"english",17881,"filler",7,4,"A",NA
93,"english",10341,"most",7,6,"A",NA
93,"english",18311,"filler",5,8,"A",NA
93,"english",8471,"many",7,8,"A",NA
93,"english",9258,"some",3,6,"A",NA
93,"english",8645,"filler",1,4,"A",NA
93,"english",6266,"filler",6,2,"A",NA
93,"english",10647,"most",2,10,"A",NA
93,"english",8915,"some",5,2,"A",NA
93,"english",9801,"filler",2,4,"A",NA
93,"english",8178,"filler",1,2,"A",NA
93,"english",4392,"many",1,3,"A",NA
93,"english",4361,"some",1,8,"A",NA
94,"English",10648,"filler",0,3,"C",NA
94,"English",3478,"many",1,6,"C",NA
94,"English",4300,"filler",1,3,"C",NA
94,"English",1774,"most",1,7,"C",NA
94,"English",1895,"some",1,5,"C",NA
94,"English",1921,"filler",0,3,"C",NA
94,"English",2822,"filler",0,4,"C",NA
94,"English",6211,"most",0,5,"C",NA
94,"English",4527,"some",1,8,"C",NA
94,"English",1453,"filler",1,8,"C",NA
94,"English",1951,"filler",1,6,"C",NA
94,"English",2053,"many",1,10,"C",NA
94,"English",1623,"some",1,3,"C",NA
95,"english",4418,"filler",1,7,"C",NA
95,"english",3879,"most",0,5,"C",NA
95,"english",2183,"filler",0,2,"C",NA
95,"english",2719,"many",1,7,"C",NA
95,"english",4185,"some",1,9,"C",NA
95,"english",2160,"filler",1,7,"C",NA
95,"english",1623,"filler",1,2,"C",NA
95,"english",1512,"most",1,9,"C",NA
95,"english",1878,"some",1,6,"C",NA
95,"english",44785,"filler",0,7,"C",NA
95,"english",5718,"filler",0,3,"C",NA
95,"english",2112,"many",1,6,"C",NA
95,"english",2576,"some",1,2,"C",NA
96,"English",6455,"filler",6,4,"B",NA
96,"English",4902,"some",7,5,"B",NA
96,"English",4570,"filler",3,3,"B",NA
96,"English",4931,"filler",7,6,"B",NA
96,"English",5777,"some",3,8,"B",NA
96,"English",13877,"filler",4,3,"B",NA
96,"English",3606,"filler",1,2,"B",NA
96,"English",3995,"some",1,1,"B",NA
97,"English",17358,"filler",2,4,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",8304,"some",2,6,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",8695,"filler",2,3,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",6145,"filler",2,3,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",9345,"some",4,8,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",4397,"filler",2,5,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",5066,"filler",2,8,"B","Interesting survey, I enjoyed taking it, thanks."
97,"English",7291,"some",4,4,"B","Interesting survey, I enjoyed taking it, thanks."
98,"English",5042,"filler",2,8,"B",NA
98,"English",4826,"some",6,6,"B",NA
98,"English",3549,"filler",7,4,"B",NA
